user_id,ip_address,device_fingerprint,geo_location,session_duration_min,amount,currency,login_status,kyc_status,page_views,is_anomaly,anomaly_type,event_id,timestamp,event_type
user_0092,72.34.120.81,cb442de191aa,US_East,8.2,0.0,USD,success,,9,0,,PE_014742,2025-01-17 17:26:40.000000,login
user_0183,85.214.186.107,1023241e5d8e,Germany,0.0,0.0,USD,,,0,0,,PE_017681,2025-01-17 17:29:14.000000,logout
user_0102,85.214.111.37,6b3f4a9a9489,Germany,3.8,0.0,USD,success,,5,0,,PE_008088,2025-01-17 17:29:52.000000,login
user_0102,85.214.111.37,6b3f4a9a9489,Germany,0.0,0.0,USD,,,0,0,,PE_008089,2025-01-17 17:33:40.000000,logout
user_0092,72.34.120.81,cb442de191aa,US_East,0.0,0.0,USD,,,0,0,,PE_014743,2025-01-17 17:34:52.000000,logout
user_0121,81.2.64.203,90d80eb31328,UK,34.9,0.0,USD,success,,5,0,,PE_010241,2025-01-17 17:36:06.000000,login
user_0283,103.21.104.171,4e6ffe69d976,Singapore,0.0,0.0,USD,,,0,0,,PE_020586,2025-01-17 17:37:26.000000,logout
user_0482,81.2.218.139,722897558937,UK,5.3,0.0,USD,success,,15,1,structuring,PE_021710,2025-01-17 17:38:11.000000,login
user_0356,103.4.150.172,ab31097d9cf3,Australia,4.0,0.0,USD,success,,4,0,,PE_023682,2025-01-17 17:38:25.000000,login
user_0482,81.2.218.139,722897558937,UK,0.0,859.01,USD,,,0,1,structuring,PE_021715,2025-01-17 17:38:55.202016,deposit
user_0482,81.2.218.139,722897558937,UK,0.0,571.04,USD,,,0,1,structuring,PE_021714,2025-01-17 17:39:21.163923,deposit
user_0482,81.2.218.139,722897558937,UK,0.0,459.01,USD,,,0,1,structuring,PE_021712,2025-01-17 17:39:57.908739,deposit
user_0482,81.2.218.139,722897558937,UK,0.0,719.06,USD,,,0,1,structuring,PE_021713,2025-01-17 17:40:47.809385,deposit
user_0356,103.4.150.172,ab31097d9cf3,Australia,0.0,0.0,USD,,,0,0,,PE_023683,2025-01-17 17:42:25.000000,logout
user_0482,81.2.218.139,722897558937,UK,0.0,0.0,USD,,,0,1,structuring,PE_021711,2025-01-17 17:43:29.000000,logout
user_0383,72.34.23.3,6144c834bde8,US_East,20.2,0.0,USD,success,,15,0,,PE_007654,2025-01-17 17:45:39.000000,login
user_0463,210.171.1.141,120377d8b058,Japan,9.3,0.0,USD,success,,7,1,rapid_kyc_withdrawal,PE_005098,2025-01-17 17:48:29.000000,login
user_0383,72.34.23.3,6144c834bde8,US_East,0.0,681.11,USD,,,0,0,,PE_007656,2025-01-17 17:48:40.841913,deposit
user_0121,81.2.64.203,90d80eb31328,UK,0.0,962.49,USD,,,0,0,,PE_010243,2025-01-17 17:51:17.537793,deposit
user_0314,72.34.166.22,0216ac19d2d5,US_East,33.9,0.0,USD,success,,8,0,,PE_015466,2025-01-17 17:56:42.000000,login
user_0004,210.171.183.200,617776022d67,Japan,22.7,0.0,USD,success,,16,0,,PE_000832,2025-01-17 17:57:27.000000,login
user_0463,210.171.1.141,120377d8b058,Japan,0.0,0.0,USD,,,0,1,rapid_kyc_withdrawal,PE_005099,2025-01-17 17:57:47.000000,logout
user_0236,210.171.233.121,56b78b8282c9,Japan,10.1,0.0,USD,success,,7,0,,PE_023186,2025-01-17 17:59:31.000000,login
user_0383,72.34.23.3,6144c834bde8,US_East,0.0,0.0,USD,,,0,0,,PE_007657,2025-01-17 18:04:03.553494,support_ticket
user_0477,64.18.73.72,901c0fb7337a,US_West,104.6,0.0,USD,success,,10,1,consistent_profit|single_instrument,PE_006801,2025-01-17 18:05:33.000000,login
user_0383,72.34.23.3,6144c834bde8,US_East,0.0,0.0,USD,,,0,0,,PE_007655,2025-01-17 18:05:51.000000,logout
user_0236,210.171.233.121,56b78b8282c9,Japan,0.0,0.0,USD,,,0,0,,PE_023187,2025-01-17 18:09:37.000000,logout
user_0121,81.2.64.203,90d80eb31328,UK,0.0,0.0,USD,,,0,0,,PE_010242,2025-01-17 18:11:00.000000,logout
user_0453,103.21.102.114,7dd997fdd1e2,Singapore,30.7,0.0,USD,success,,8,1,collusion_ring|structuring,PE_011697,2025-01-17 18:14:11.000000,login
user_0442,103.21.39.79,f1ac5b388dcb,Germany,0.0,0.0,USD,,,0,1,deposit_withdraw_abuse|ip_hub|unusual_time_login,PE_019199,2025-01-17 18:15:56.000000,logout
user_0004,210.171.183.200,617776022d67,Japan,0.0,0.0,USD,,,0,0,,PE_000833,2025-01-17 18:20:09.000000,logout
user_0453,103.21.102.114,7dd997fdd1e2,Singapore,0.0,0.0,USD,,,0,1,collusion_ring|structuring,PE_011699,2025-01-17 18:26:05.624295,support_ticket
user_0382,103.21.82.36,c110bd566300,Singapore,12.3,0.0,USD,success,,11,0,,PE_013704,2025-01-17 18:29:31.000000,login
user_0294,85.214.3.87,25d3d1f7851c,Germany,6.8,0.0,USD,success,,8,0,,PE_017784,2025-01-17 18:30:25.000000,login
user_0314,72.34.166.22,0216ac19d2d5,US_East,0.0,0.0,USD,,,0,0,,PE_015467,2025-01-17 18:30:36.000000,logout
user_0258,103.21.228.121,7fd807e23522,Singapore,3.2,0.0,USD,success,,4,0,,PE_007221,2025-01-17 18:34:48.000000,login
user_0294,85.214.3.87,25d3d1f7851c,Germany,0.0,0.0,USD,,,0,0,,PE_017785,2025-01-17 18:37:13.000000,logout
user_0258,103.21.228.121,7fd807e23522,Singapore,0.0,0.0,USD,,,0,0,,PE_007222,2025-01-17 18:38:00.000000,logout
user_0382,103.21.82.36,c110bd566300,Singapore,0.0,219.01,USD,,,0,0,,PE_013706,2025-01-17 18:39:01.640291,deposit
user_0382,103.21.82.36,c110bd566300,Singapore,0.0,0.0,USD,,,0,0,,PE_013705,2025-01-17 18:41:49.000000,logout
user_0453,103.21.102.114,7dd997fdd1e2,Singapore,0.0,0.0,USD,,,0,1,collusion_ring|structuring,PE_011698,2025-01-17 18:44:53.000000,logout
user_0375,103.21.119.214,2bc51d338d13,Singapore,17.6,0.0,USD,success,,4,0,,PE_008135,2025-01-17 18:46:25.000000,login
user_0299,64.18.134.161,cf8333d74618,US_West,33.4,0.0,USD,success,,5,0,,PE_024148,2025-01-17 18:46:57.000000,login
user_0175,210.171.124.70,a1a72c6cd2d6,Japan,24.6,0.0,USD,success,,13,0,,PE_015871,2025-01-17 18:57:13.000000,login
user_0375,103.21.119.214,2bc51d338d13,Singapore,0.0,893.33,USD,,,0,0,,PE_008137,2025-01-17 18:57:19.230909,deposit
user_0437,64.18.48.122,087f889c79fa,US_West,16.4,0.0,USD,success,,7,1,volume_spike,PE_004834,2025-01-17 19:01:14.000000,login
user_0375,103.21.119.214,2bc51d338d13,Singapore,0.0,0.0,USD,,,0,0,,PE_008136,2025-01-17 19:04:01.000000,logout
user_0159,85.214.47.175,4c27f69263c1,Germany,3.4,0.0,USD,success,,6,0,,PE_011573,2025-01-17 19:07:01.000000,login
user_0175,210.171.124.70,a1a72c6cd2d6,Japan,0.0,0.0,USD,,,0,0,,PE_015873,2025-01-17 19:09:05.093434,account_modification
user_0159,85.214.47.175,4c27f69263c1,Germany,0.0,0.0,USD,,,0,0,,PE_011574,2025-01-17 19:10:25.000000,logout
user_0446,72.34.8.197,d88b177e3c4c,US_East,5.6,0.0,USD,success,,16,1,single_instrument,PE_002607,2025-01-17 19:12:03.000000,login
user_0219,72.34.178.129,67e0cd3b8395,US_East,14.8,0.0,USD,success,,14,0,,PE_019981,2025-01-17 19:15:47.000000,login
user_0437,64.18.48.122,087f889c79fa,US_West,0.0,0.0,USD,,,0,1,volume_spike,PE_004835,2025-01-17 19:17:38.000000,logout
user_0446,72.34.8.197,d88b177e3c4c,US_East,0.0,0.0,USD,,,0,1,single_instrument,PE_002608,2025-01-17 19:17:39.000000,logout
user_0299,64.18.134.161,cf8333d74618,US_West,0.0,0.0,USD,,,0,0,,PE_024149,2025-01-17 19:20:21.000000,logout
user_0175,210.171.124.70,a1a72c6cd2d6,Japan,0.0,0.0,USD,,,0,0,,PE_015872,2025-01-17 19:21:49.000000,logout
user_0014,81.2.127.12,1bf7c151cc7b,UK,25.0,0.0,USD,success,,8,0,,PE_011065,2025-01-17 19:25:28.000000,login
user_0340,81.2.27.93,adfe72b5933a,UK,6.5,0.0,USD,success,,11,0,,PE_017589,2025-01-17 19:27:35.000000,login
user_0340,81.2.27.93,adfe72b5933a,UK,0.0,0.0,USD,,,0,0,,PE_017591,2025-01-17 19:29:32.928289,account_modification
user_0219,72.34.178.129,67e0cd3b8395,US_East,0.0,0.0,USD,,,0,0,,PE_019982,2025-01-17 19:30:35.000000,logout
user_0263,210.171.130.93,614092e790a6,Japan,38.9,0.0,USD,success,,14,0,,PE_021163,2025-01-17 19:31:14.000000,login
user_0224,103.21.191.156,c2efb2d6b69a,Singapore,5.3,0.0,USD,success,,14,0,,PE_023220,2025-01-17 19:31:25.000000,login
user_0340,81.2.27.93,adfe72b5933a,UK,0.0,0.0,USD,,,0,0,,PE_017590,2025-01-17 19:34:05.000000,logout
user_0476,103.4.44.33,9df58d9ea354,Australia,9.9,0.0,USD,success,,12,1,consistent_profit,PE_023938,2025-01-17 19:35:50.000000,login
user_0194,72.34.215.242,6e762aa4a66a,US_East,3.2,0.0,USD,success,,14,0,,PE_014363,2025-01-17 19:36:14.000000,login
user_0224,103.21.191.156,c2efb2d6b69a,Singapore,0.0,0.0,USD,,,0,0,,PE_023221,2025-01-17 19:36:43.000000,logout
user_0464,103.4.101.117,5e413c981797,Australia,15.4,0.0,USD,success,,4,1,structuring,PE_017317,2025-01-17 19:37:17.000000,login
user_0476,103.4.44.33,9df58d9ea354,Australia,0.0,292.93,USD,,,0,1,consistent_profit,PE_023940,2025-01-17 19:37:52.593248,withdrawal
user_0194,72.34.215.242,6e762aa4a66a,US_East,0.0,0.0,USD,,,0,0,,PE_014364,2025-01-17 19:39:26.000000,logout
user_0476,103.4.44.33,9df58d9ea354,Australia,0.0,0.0,USD,,,0,1,consistent_profit,PE_023939,2025-01-17 19:45:44.000000,logout
user_0477,64.18.73.72,901c0fb7337a,US_West,0.0,0.0,USD,,,0,1,consistent_profit|single_instrument,PE_006802,2025-01-17 19:50:09.000000,logout
user_0014,81.2.127.12,1bf7c151cc7b,UK,0.0,0.0,USD,,,0,0,,PE_011066,2025-01-17 19:50:28.000000,logout
user_0464,103.4.101.117,5e413c981797,Australia,0.0,0.0,USD,,,0,1,structuring,PE_017318,2025-01-17 19:52:41.000000,logout
user_0075,94.56.73.6,6e0d0d774e62,UAE,17.5,0.0,USD,success,,6,0,,PE_021374,2025-01-17 19:53:05.000000,login
user_0430,64.18.15.27,2eb599f6268a,Germany,19.2,0.0,USD,success,,14,1,deposit_withdraw_abuse|ip_hub|multi_ip_login,PE_008451,2025-01-17 19:54:46.000000,login
user_0186,94.56.162.69,eebe53021bb0,UAE,4.9,0.0,USD,success,,4,0,,PE_024269,2025-01-17 19:58:15.000000,login
user_0430,64.18.15.27,2eb599f6268a,Germany,0.0,884.3,USD,,,0,1,deposit_withdraw_abuse|ip_hub|multi_ip_login,PE_008453,2025-01-17 20:02:34.887159,deposit
user_0186,94.56.162.69,eebe53021bb0,UAE,0.0,0.0,USD,,,0,0,,PE_024270,2025-01-17 20:03:09.000000,logout
user_0454,81.2.47.242,a14621430251,UK,0.4,0.0,USD,success,,53,1,bot_behavior,PE_000526,2025-01-17 20:07:24.000000,login
user_0454,81.2.47.242,a14621430251,UK,0.0,0.0,USD,,,0,1,bot_behavior,PE_000527,2025-01-17 20:07:48.000000,logout
user_0454,81.2.47.242,a14621430251,UK,0.0,0.0,USD,,,0,1,bot_behavior,PE_000528,2025-01-17 20:08:55.319843,document_upload
user_0263,210.171.130.93,614092e790a6,Japan,0.0,0.0,USD,,,0,0,,PE_021164,2025-01-17 20:10:08.000000,logout
user_0113,103.21.244.235,1a0283eca91f,Singapore,8.6,0.0,USD,success,,16,0,,PE_027165,2025-01-17 20:10:20.000000,login
user_0428,85.214.23.189,590333a1fd88,Germany,5.8,0.0,USD,success,,16,1,collusion_ring|consistent_profit|structuring,PE_019366,2025-01-17 20:10:22.000000,login
user_0075,94.56.73.6,6e0d0d774e62,UAE,0.0,0.0,USD,,,0,0,,PE_021375,2025-01-17 20:10:35.000000,logout
user_0428,85.214.23.189,590333a1fd88,Germany,0.0,0.0,USD,,,0,1,collusion_ring|consistent_profit|structuring,PE_019368,2025-01-17 20:11:40.106576,support_ticket
user_0430,64.18.15.27,2eb599f6268a,Germany,0.0,0.0,USD,,,0,1,deposit_withdraw_abuse|ip_hub|multi_ip_login,PE_008452,2025-01-17 20:13:58.000000,logout
user_0428,85.214.23.189,590333a1fd88,Germany,0.0,0.0,USD,,,0,1,collusion_ring|consistent_profit|structuring,PE_019367,2025-01-17 20:16:10.000000,logout
user_0113,103.21.244.235,1a0283eca91f,Singapore,0.0,0.0,USD,,,0,0,,PE_027166,2025-01-17 20:18:56.000000,logout
user_0104,81.2.5.173,f7d19f10af95,UK,6.7,0.0,USD,success,,15,0,,PE_016318,2025-01-17 20:25:39.000000,login
user_0104,81.2.5.173,f7d19f10af95,UK,0.0,0.0,USD,,,0,0,,PE_016319,2025-01-17 20:32:21.000000,logout
user_0423,103.4.197.226,9e6d30397055,Australia,9.1,0.0,USD,success,,7,0,,PE_026362,2025-01-17 20:50:31.000000,login
user_0173,85.214.254.202,ff3ccadc7713,Germany,10.5,0.0,USD,success,,3,0,,PE_011871,2025-01-17 20:54:05.000000,login
user_0072,85.214.41.146,e39e14577868,Germany,32.4,0.0,USD,success,,7,0,,PE_009776,2025-01-17 20:55:46.000000,login
user_0111,103.4.34.125,390f8caa5687,Australia,3.5,0.0,USD,success,,15,0,,PE_014841,2025-01-17 20:57:38.000000,login
user_0178,85.214.173.133,c1a7b3627940,Germany,28.8,0.0,USD,success,,15,0,,PE_013498,2025-01-17 20:57:53.000000,login
user_0173,85.214.254.202,ff3ccadc7713,Germany,0.0,0.0,USD,,,0,0,,PE_011875,2025-01-17 20:58:31.779323,support_ticket
user_0423,103.4.197.226,9e6d30397055,Australia,0.0,0.0,USD,,,0,0,,PE_026363,2025-01-17 20:59:37.000000,logout
user_0173,85.214.254.202,ff3ccadc7713,Germany,0.0,155.66,USD,,,0,0,,PE_011874,2025-01-17 21:00:31.504904,withdrawal
user_0111,103.4.34.125,390f8caa5687,Australia,0.0,0.0,USD,,,0,0,,PE_014842,2025-01-17 21:01:08.000000,logout
user_0173,85.214.254.202,ff3ccadc7713,Germany,0.0,2516.66,USD,,,0,0,,PE_011873,2025-01-17 21:04:00.712654,deposit
user_0173,85.214.254.202,ff3ccadc7713,Germany,0.0,0.0,USD,,,0,0,,PE_011872,2025-01-17 21:04:35.000000,logout
user_0130,103.4.121.151,35b1a65502fe,Australia,15.9,0.0,USD,success,,9,0,,PE_005490,2025-01-17 21:05:11.000000,login
user_0178,85.214.173.133,c1a7b3627940,Germany,0.0,0.0,USD,,,0,0,,PE_013500,2025-01-17 21:10:56.255161,account_modification
user_0438,85.214.58.33,b9e5aa427662,Germany,9.2,0.0,USD,success,,13,1,unusual_time_login,PE_003495,2025-01-17 21:13:51.000000,login
user_0181,64.18.215.31,a265c18f9c0c,US_West,8.3,0.0,USD,success,,7,0,,PE_008361,2025-01-17 21:17:16.000000,login
user_0366,94.56.13.13,84440bf4d491,UAE,37.4,0.0,USD,success,,15,0,,PE_023563,2025-01-17 21:17:22.000000,login
user_0130,103.4.121.151,35b1a65502fe,Australia,0.0,0.0,USD,,,0,0,,PE_005491,2025-01-17 21:21:05.000000,logout
user_0315,64.18.138.204,face7eb84e96,US_West,9.7,0.0,USD,success,,7,0,,PE_014187,2025-01-17 21:21:14.000000,login
user_0438,85.214.58.33,b9e5aa427662,Germany,0.0,0.0,USD,,,0,1,unusual_time_login,PE_003496,2025-01-17 21:23:03.000000,logout
user_0181,64.18.215.31,a265c18f9c0c,US_West,0.0,3577.15,USD,,,0,0,,PE_008363,2025-01-17 21:24:34.139715,deposit
user_0181,64.18.215.31,a265c18f9c0c,US_West,0.0,0.0,USD,,,0,0,,PE_008362,2025-01-17 21:25:34.000000,logout
user_0178,85.214.173.133,c1a7b3627940,Germany,0.0,0.0,USD,,,0,0,,PE_013499,2025-01-17 21:26:41.000000,logout
user_0072,85.214.41.146,e39e14577868,Germany,0.0,0.0,USD,,,0,0,,PE_009777,2025-01-17 21:28:10.000000,logout
user_0315,64.18.138.204,face7eb84e96,US_West,0.0,0.0,USD,,,0,0,,PE_014188,2025-01-17 21:30:56.000000,logout
user_0148,94.56.204.230,488d89d41423,UAE,20.2,0.0,USD,success,,10,0,,PE_023081,2025-01-17 21:46:04.000000,login
user_0366,94.56.13.13,84440bf4d491,UAE,0.0,0.0,USD,,,0,0,,PE_023565,2025-01-17 21:51:09.605995,account_modification
user_0320,210.171.3.220,cb9e18c84187,Japan,5.9,0.0,USD,success,,6,0,,PE_009499,2025-01-17 21:53:55.000000,login
user_0366,94.56.13.13,84440bf4d491,UAE,0.0,0.0,USD,,,0,0,,PE_023564,2025-01-17 21:54:46.000000,logout
user_0148,94.56.204.230,488d89d41423,UAE,0.0,0.0,USD,,,0,0,,PE_023083,2025-01-17 21:56:36.030065,account_modification
user_0320,210.171.3.220,cb9e18c84187,Japan,0.0,0.0,USD,,,0,0,,PE_009500,2025-01-17 21:59:49.000000,logout
user_0148,94.56.204.230,488d89d41423,UAE,0.0,0.0,USD,,,0,0,,PE_023082,2025-01-17 22:06:16.000000,logout
user_0442,103.21.39.79,f1ac5b388dcb,Germany,22.5,0.0,USD,success,,10,1,deposit_withdraw_abuse|ip_hub|unusual_time_login,PE_019200,2025-01-18 03:32:00.000000,login
user_0442,103.21.39.79,f1ac5b388dcb,Germany,0.0,0.0,USD,,,0,1,deposit_withdraw_abuse|ip_hub|unusual_time_login,PE_019201,2025-01-18 03:54:30.000000,logout
user_0438,85.214.33.12,b9e5aa427662,Germany,5.1,0.0,USD,success,,10,1,unusual_time_login,PE_003497,2025-01-18 04:04:06.000000,login
user_0438,85.214.33.12,b9e5aa427662,Germany,0.0,0.0,USD,,,0,1,unusual_time_login,PE_003498,2025-01-18 04:09:12.000000,logout
user_0489,94.56.214.60,bc4d2acc1af7,UAE,9.5,0.0,USD,success,,17,1,single_instrument|unusual_time_login,PE_010161,2025-01-18 04:19:03.000000,login
user_0489,94.56.214.60,bc4d2acc1af7,UAE,0.0,0.0,USD,,,0,1,single_instrument|unusual_time_login,PE_010162,2025-01-18 04:28:33.000000,logout
user_0265,85.214.154.225,d0033583f35a,Germany,8.3,0.0,USD,success,,7,0,,PE_001112,2025-01-18 08:02:27.000000,login
user_0225,103.21.18.157,8d4cbae0ad27,Singapore,5.0,0.0,USD,success,,8,0,,PE_026715,2025-01-18 08:07:42.000000,login
user_0265,85.214.154.225,d0033583f35a,Germany,0.0,0.0,USD,,,0,0,,PE_001113,2025-01-18 08:10:45.000000,logout
user_0225,103.21.18.157,8d4cbae0ad27,Singapore,0.0,0.0,USD,,pending,0,0,,PE_026717,2025-01-18 08:11:04.766222,kyc_change
user_0225,103.21.18.157,8d4cbae0ad27,Singapore,0.0,0.0,USD,,,0,0,,PE_026716,2025-01-18 08:12:42.000000,logout
user_0464,103.4.101.117,5e413c981797,Australia,5.8,0.0,USD,success,,12,1,structuring,PE_017319,2025-01-18 08:13:25.000000,login
user_0464,103.4.101.117,5e413c981797,Australia,0.0,221.18,USD,,,0,1,structuring,PE_017322,2025-01-18 08:15:25.887892,deposit
user_0464,103.4.101.117,5e413c981797,Australia,0.0,600.14,USD,,,0,1,structuring,PE_017321,2025-01-18 08:17:13.949862,deposit
user_0071,81.2.171.125,1a66175e5681,UK,11.2,0.0,USD,success,,3,0,,PE_013940,2025-01-18 08:17:32.000000,login
user_0464,103.4.101.117,5e413c981797,Australia,0.0,190.66,USD,,,0,1,structuring,PE_017324,2025-01-18 08:17:48.124196,deposit
user_0464,103.4.101.117,5e413c981797,Australia,0.0,768.74,USD,,,0,1,structuring,PE_017323,2025-01-18 08:18:08.853762,deposit
user_0464,103.4.101.117,5e413c981797,Australia,0.0,0.0,USD,,,0,1,structuring,PE_017320,2025-01-18 08:19:13.000000,logout
user_0071,81.2.171.125,1a66175e5681,UK,0.0,0.0,USD,,,0,0,,PE_013941,2025-01-18 08:28:44.000000,logout
user_0468,72.34.251.215,4be84b218d03,US_East,3.4,0.0,USD,success,,9,1,rapid_kyc_withdrawal,PE_025239,2025-01-18 08:33:01.000000,login
user_0468,72.34.251.215,4be84b218d03,US_East,0.0,0.0,USD,,,0,1,rapid_kyc_withdrawal,PE_025240,2025-01-18 08:36:25.000000,logout
user_0353,72.34.16.143,e5421c2f4c46,US_East,13.3,0.0,USD,success,,11,0,,PE_021338,2025-01-18 08:39:40.000000,login
user_0411,210.171.114.152,201c56223450,Japan,32.3,0.0,USD,success,,4,0,,PE_024543,2025-01-18 08:45:18.000000,login
user_0113,103.21.244.235,1a0283eca91f,Singapore,7.5,0.0,USD,success,,15,0,,PE_027167,2025-01-18 08:48:44.000000,login
user_0353,72.34.16.143,e5421c2f4c46,US_East,0.0,0.0,USD,,,0,0,,PE_021339,2025-01-18 08:52:58.000000,logout
user_0113,103.21.244.235,1a0283eca91f,Singapore,0.0,0.0,USD,,,0,0,,PE_027168,2025-01-18 08:56:14.000000,logout
user_0115,64.18.214.27,30a0b456a3cd,US_West,14.6,0.0,USD,success,,17,0,,PE_009192,2025-01-18 08:58:05.000000,login
user_0115,64.18.214.27,30a0b456a3cd,US_West,0.0,840.83,USD,,,0,0,,PE_009194,2025-01-18 09:09:05.254500,withdrawal
user_0496,103.21.39.79,8ea941bc2b8c,US_East,8.5,0.0,USD,success,,5,1,ip_hub|large_withdrawal_dormant|rapid_kyc_withdrawal,PE_022529,2025-01-18 09:12:40.000000,login
user_0115,64.18.214.27,30a0b456a3cd,US_West,0.0,0.0,USD,,,0,0,,PE_009193,2025-01-18 09:12:41.000000,logout
user_0411,210.171.114.152,201c56223450,Japan,0.0,0.0,USD,,,0,0,,PE_024544,2025-01-18 09:17:36.000000,logout
user_0054,94.56.245.166,787ad1be41c4,UAE,6.6,0.0,USD,success,,5,0,,PE_016383,2025-01-18 09:18:08.000000,login
user_0496,103.21.39.79,8ea941bc2b8c,US_East,0.0,0.0,USD,,,0,1,ip_hub|large_withdrawal_dormant|rapid_kyc_withdrawal,PE_022530,2025-01-18 09:21:10.000000,logout
user_0054,94.56.245.166,787ad1be41c4,UAE,0.0,0.0,USD,,,0,0,,PE_016384,2025-01-18 09:24:44.000000,logout
user_0279,64.18.50.125,d39d8b6b7541,US_West,29.6,0.0,USD,success,,5,0,,PE_019813,2025-01-18 09:26:37.000000,login
user_0279,64.18.50.125,d39d8b6b7541,US_West,0.0,221.36,USD,,,0,0,,PE_019815,2025-01-18 09:30:47.047779,deposit
user_0220,103.21.140.161,bd0439efa872,Singapore,3.9,0.0,USD,success,,9,0,,PE_001219,2025-01-18 09:47:11.000000,login
user_0220,103.21.140.161,bd0439efa872,Singapore,0.0,0.0,USD,,rejected,0,0,,PE_001221,2025-01-18 09:48:56.232985,kyc_change
user_0220,103.21.140.161,bd0439efa872,Singapore,0.0,0.0,USD,,,0,0,,PE_001220,2025-01-18 09:51:05.000000,logout
user_0279,64.18.50.125,d39d8b6b7541,US_West,0.0,0.0,USD,,,0,0,,PE_019814,2025-01-18 09:56:13.000000,logout
user_0169,210.171.158.185,5f824f5a6f20,Japan,9.2,0.0,USD,success,,11,0,,PE_002059,2025-01-18 10:24:14.000000,login
user_0228,81.2.196.47,53d18bd07f75,UK,7.5,0.0,USD,success,,10,0,,PE_002116,2025-01-18 10:28:15.000000,login
user_0169,210.171.158.185,5f824f5a6f20,Japan,0.0,0.0,USD,,,0,0,,PE_002060,2025-01-18 10:33:26.000000,logout
user_0388,85.214.72.217,6b09b53b1b1a,Germany,10.9,0.0,USD,success,,14,0,,PE_023492,2025-01-18 10:34:41.000000,login
user_0228,81.2.196.47,53d18bd07f75,UK,0.0,0.0,USD,,,0,0,,PE_002117,2025-01-18 10:35:45.000000,logout
user_0230,103.21.212.245,e476f7e4397e,Singapore,12.8,0.0,USD,success,,4,0,,PE_017632,2025-01-18 10:38:23.000000,login
user_0230,103.21.212.245,e476f7e4397e,Singapore,0.0,604.8,USD,,,0,0,,PE_017634,2025-01-18 10:40:52.218646,deposit
user_0171,210.171.103.212,9664e7c28207,Japan,3.9,0.0,USD,success,,8,0,,PE_007123,2025-01-18 10:42:16.000000,login
user_0230,103.21.212.245,e476f7e4397e,Singapore,0.0,0.0,USD,,pending,0,0,,PE_017635,2025-01-18 10:43:15.119578,kyc_change
user_0388,85.214.72.217,6b09b53b1b1a,Germany,0.0,0.0,USD,,,0,0,,PE_023493,2025-01-18 10:45:35.000000,logout
user_0171,210.171.103.212,9664e7c28207,Japan,0.0,0.0,USD,,,0,0,,PE_007124,2025-01-18 10:46:10.000000,logout
user_0230,103.21.212.245,e476f7e4397e,Singapore,0.0,0.0,USD,,,0,0,,PE_017636,2025-01-18 10:46:44.280023,account_modification
user_0453,103.21.137.210,97bf52e97b57,Singapore,5.8,0.0,USD,success,,10,1,collusion_ring|structuring,PE_011700,2025-01-18 10:50:11.000000,login
user_0230,103.21.212.245,e476f7e4397e,Singapore,0.0,0.0,USD,,,0,0,,PE_017633,2025-01-18 10:51:11.000000,logout
user_0453,103.21.137.210,97bf52e97b57,Singapore,0.0,511.26,USD,,,0,1,collusion_ring|structuring,PE_011704,2025-01-18 10:51:55.867404,deposit
user_0453,103.21.137.210,97bf52e97b57,Singapore,0.0,272.05,USD,,,0,1,collusion_ring|structuring,PE_011705,2025-01-18 10:51:57.895696,deposit
user_0453,103.21.137.210,97bf52e97b57,Singapore,0.0,846.21,USD,,,0,1,collusion_ring|structuring,PE_011703,2025-01-18 10:53:24.025928,deposit
user_0424,210.171.41.174,41decfde6d3c,Japan,55.9,0.0,USD,success,,3,0,,PE_015246,2025-01-18 10:55:47.000000,login
user_0453,103.21.137.210,97bf52e97b57,Singapore,0.0,490.24,USD,,,0,1,collusion_ring|structuring,PE_011702,2025-01-18 10:55:52.202183,deposit
user_0453,103.21.137.210,97bf52e97b57,Singapore,0.0,0.0,USD,,,0,1,collusion_ring|structuring,PE_011701,2025-01-18 10:55:59.000000,logout
user_0127,81.2.135.63,37a9dae35937,UK,48.0,0.0,USD,success,,17,0,,PE_007290,2025-01-18 11:10:45.000000,login
user_0456,64.18.223.8,4563605c4e30,US_West,23.2,0.0,USD,success,,13,1,device_mismatch,PE_004117,2025-01-18 11:10:58.000000,login
user_0361,94.56.238.110,f3eca2c1d57d,UAE,19.1,0.0,USD,success,,4,0,,PE_000644,2025-01-18 11:12:14.000000,login
user_0164,64.18.141.136,b69251056403,US_West,5.7,0.0,USD,success,,16,0,,PE_026858,2025-01-18 11:18:51.000000,login
user_0164,64.18.141.136,b69251056403,US_West,0.0,1164.21,USD,,,0,0,,PE_026860,2025-01-18 11:23:58.683303,deposit
user_0164,64.18.141.136,b69251056403,US_West,0.0,0.0,USD,,,0,0,,PE_026859,2025-01-18 11:24:33.000000,logout
user_0408,85.214.146.228,b89672973482,Germany,4.4,0.0,USD,success,,8,0,,PE_003703,2025-01-18 11:27:21.000000,login
user_0454,81.2.47.242,a14621430251,UK,1.4,0.0,USD,success,,71,1,bot_behavior,PE_000529,2025-01-18 11:28:06.000000,login
user_0454,81.2.47.242,a14621430251,UK,0.0,0.0,USD,,,0,1,bot_behavior,PE_000530,2025-01-18 11:29:30.000000,logout
user_0361,94.56.238.110,f3eca2c1d57d,UAE,0.0,0.0,USD,,,0,0,,PE_000645,2025-01-18 11:31:20.000000,logout
