user_id,login_count,failed_login_count,failed_login_ratio,max_failed_streak,unique_ip_count,unique_device_count,unique_geo_count,ip_change_rate,device_change_rate,unusual_hour_ratio,avg_session_duration,std_session_duration,avg_page_views,page_view_velocity,deposit_count,total_deposit_amt,avg_deposit_amt,std_deposit_amt,small_deposit_ratio,withdrawal_count,total_withdrawal_amt,max_single_withdrawal,net_deposit_flow,kyc_change_count,trade_count,avg_lot_size,std_lot_size,max_lot_size,avg_trade_volume,std_trade_volume,volume_spike_ratio,avg_margin_used,avg_pnl,std_pnl,pnl_win_rate,avg_trade_duration,min_trade_duration,short_trade_ratio,instrument_count,instrument_concentration,direction_imbalance,avg_inter_trade_time,avg_inter_event_time,std_inter_event_time,min_inter_event_time,activity_hour_entropy,dormancy_max_days,total_event_count,deposit_to_trade_ratio,kyc_to_withdrawal_hours
user_0126,16,0,0.0,0,3,1,1,0.26666666666666666,0.0,0.0,18.65,16.296472010837192,11.3125,0.6065683646112601,6,3294.56,549.0933333333334,359.05964628302206,0.8333333333333334,0,0.0,0.0,3294.56,1,38,0.03236842105263158,0.01306546482874359,0.05,3236.842105263158,1306.5464828743588,1.5447154471544715,35.48684210526315,-0.27289473684210536,1.8584117552570425,0.5,549.7473684210527,9.4,0.0,7,0.3157894736842105,0.10526315789473684,194981.37837837837,99283.02597402598,190888.92741954702,33.506556,3.638665398684371,9.674965277777778,78,0.026785040650406503,-1.0
user_0127,27,0,0.0,0,1,3,1,0.0,0.15384615384615385,0.0,18.54814814814815,14.745052412410027,9.703703703703704,0.5231629392971245,2,1064.8899999999999,532.4449999999999,97.22499999999997,1.0,3,3753.5,2729.08,-2688.61,0,54,0.26314814814814813,0.08910717795574782,0.39,26314.814814814814,8910.717795574783,1.482054890921886,38.57037037037038,-0.09555555555555587,11.063824211042016,0.5370370370370371,379.0759259259259,6.8,0.0,7,0.2777777777777778,0.1111111111111111,129741.09433962264,62971.974137931036,95208.21387166635,29.302974,3.738329893505224,4.963391203703703,117,0.0007493947923997184,-1.0
user_0128,23,0,0.0,0,1,2,1,0.0,0.09090909090909091,0.0,18.53913043478261,14.31097903649456,8.304347826086957,0.44793621013133206,4,8159.27,2039.8175,1918.3125533965392,0.5,3,4909.78,4248.74,3249.4900000000007,0,30,0.4846666666666667,0.15587887035202114,0.76,48466.666666666664,15587.887035202117,1.5680880330123796,30.323333333333334,2.5943333333333327,22.769764701365617,0.6666666666666666,475.20000000000005,1.4,0.06666666666666667,5,0.36666666666666664,0.06666666666666667,232612.24137931035,87781.6,148957.41449910027,8.338197,3.6692102509931193,7.571273148148149,86,0.005611602475928473,-1.0
user_0129,20,0,0.0,0,2,1,1,0.10526315789473684,0.0,0.0,17.34,14.610044490007551,11.0,0.6343713956170703,4,2973.85,743.4625000000001,683.0118105631483,0.75,2,1657.74,1412.14,1316.11,0,19,0.6352631578947369,0.2259801672958942,0.95,63526.31578947369,22598.01672958942,1.4954432477216237,40.56315789473684,10.196315789473683,37.5278441483999,0.5789473684210527,319.0052631578947,26.2,0.0,5,0.42105263157894735,0.2631578947368421,378479.55555555556,111377.21212121213,187636.3575361768,58.366979,3.6413318704246485,9.011215277777778,67,0.002463835956917978,-1.0
user_0130,17,0,0.0,0,1,2,1,0.0,0.0625,0.0,13.594117647058823,7.438885952980681,9.823529411764707,0.7226308957161403,1,1961.1,1961.1,0.0,0.0,1,237.59,237.59,1723.51,1,32,0.1665625,0.06817300487546372,0.28,16656.25,6817.300487546372,1.6810506566604129,35.253125,-0.5859374999999996,10.745793903713851,0.5,414.821875,5.7,0.0,6,0.40625,0.125,230819.4516129032,109418.04411764706,180373.6472908184,86.016562,3.8072648572974375,8.884027777777778,69,0.003679362101313321,-1.0
user_0131,12,0,0.0,0,1,1,1,0.0,0.0,0.0,19.55,31.220839728190104,9.583333333333334,0.4901960784313726,2,1392.74,696.37,112.21000000000004,1.0,1,1378.59,1378.59,14.150000000000091,0,59,0.6338983050847459,0.1911518781116258,0.96,63389.83050847457,19115.187811162577,1.5144385026737968,37.42372881355932,5.016440677966102,31.423167247647072,0.5084745762711864,432.1322033898306,5.6,0.0,6,0.3728813559322034,0.01694915254237288,130074.20689655172,86716.13793103448,152266.39358568538,15.075813,3.636594616048904,8.612905092592593,88,0.0003723903743315508,-1.0
user_0132,26,0,0.0,0,1,2,1,0.0,0.04,0.0,16.619230769230768,17.93438938144277,9.153846153846153,0.5507984262902106,3,2226.09,742.0299999999999,208.84196177971512,0.6666666666666666,2,1061.31,722.79,1164.7800000000002,3,43,0.5423255813953489,0.194957803535908,0.89,54232.558139534885,19495.7803535908,1.6410806174957118,39.05581395348837,-3.392325581395349,26.513019955293863,0.5813953488372093,711.6674418604651,5.5,0.0,7,0.27906976744186046,0.16279069767441862,178692.33333333334,70802.62264150943,140088.82286808765,31.300807,3.6430288397152486,12.961481481481481,107,0.0009545840480274443,70.02212927527778
user_0133,16,0,0.0,0,1,1,1,0.0,0.0,0.0,14.3625,11.046711897664391,8.8125,0.6135770234986945,1,440.06,440.06,0.0,1.0,1,686.93,686.93,-246.86999999999995,2,39,0.19153846153846152,0.06666173551782552,0.3,19153.846153846152,6666.173551782552,1.566265060240964,35.05897435897436,-1.0279487179487177,10.147938070085628,0.46153846153846156,473.46153846153857,6.0,0.0,8,0.28205128205128205,0.02564102564102564,174893.0,94607.56,172077.18435192504,105.812743,3.623113525505757,12.769155092592593,76,0.000589103078982597,-1.0
user_0134,17,0,0.0,0,1,4,1,0.0,0.3125,0.0,16.91176470588235,14.93546440141093,10.0,0.591304347826087,5,2802.42,560.484,227.20134195026228,1.0,3,1778.83,1476.03,1023.5900000000001,1,52,0.13653846153846155,0.05221569965001742,0.22,13653.846153846154,5221.569965001741,1.6112676056338027,35.713461538461544,1.6159615384615384,7.03781004498487,0.5576923076923077,279.88846153846146,7.5,0.0,8,0.3269230769230769,0.23076923076923078,142525.88235294117,76545.1530612245,127197.07230098141,3.316621,3.7670912193709043,9.37880787037037,99,0.003947070422535211,962.9188023522222
user_0135,29,0,0.0,0,1,4,1,0.0,0.32142857142857145,0.0,16.024137931034485,12.214481376272996,11.344827586206897,0.7079836453625995,7,16494.579999999998,2356.3685714285716,2820.237927796815,0.5714285714285714,2,609.83,469.23,15884.749999999998,2,37,0.3656756756756757,0.11741680299064296,0.61,36567.56756756757,11741.680299064295,1.6681448632668145,35.064864864864866,-1.2345945945945949,14.383001715537684,0.3783783783783784,262.05135135135134,9.0,0.0,6,0.4594594594594595,0.2972972972972973,204384.69444444444,67655.54954954956,132458.32772431552,3.028168,3.6911544578721314,8.320219907407408,112,0.012191116038433111,42.50263442611111
user_0136,17,0,0.0,0,1,1,1,0.0,0.0,0.0,14.005882352941176,8.52791061840888,10.411764705882353,0.743385132297354,3,3199.24,1066.4133333333332,844.1229244738128,0.6666666666666666,3,603.12,408.01,2596.12,0,56,0.49339285714285713,0.181671571658803,0.8,49339.28571428572,18167.1571658803,1.621425986246833,38.5875,1.9512499999999988,21.954386810458047,0.5535714285714286,428.0482142857143,4.0,0.017857142857142856,8,0.4642857142857143,0.10714285714285714,132162.8909090909,77081.67346938775,149325.28419111617,21.0,3.529152328694789,10.633391203703704,99,0.0011578863554107853,-1.0
user_0137,29,0,0.0,0,6,2,1,0.25,0.07142857142857142,0.0,17.70689655172414,11.640178071705886,12.172413793103448,0.6874391431353456,4,1833.5900000000001,458.39750000000004,379.0818489043627,0.75,1,1207.38,1207.38,626.21,1,45,0.5864444444444443,0.21329328327764574,0.92,58644.444444444445,21329.32832776457,1.5687760515346723,31.684444444444445,9.434222222222221,28.166301180184085,0.6444444444444445,381.39777777777783,2.4,0.022222222222222223,6,0.3333333333333333,0.24444444444444444,146056.22727272726,60248.40178571428,107024.06413586158,49.723192,3.6907282060102475,8.989768518518519,113,0.0006948048503220917,-1.0
user_0138,27,0,0.0,0,2,2,1,0.07692307692307693,0.07692307692307693,0.0,15.84074074074074,10.48746197659674,9.37037037037037,0.5915361234510171,3,2476.7200000000003,825.5733333333334,580.9264179643485,0.6666666666666666,5,4942.0,1689.14,-2465.2799999999997,1,27,0.14,0.04472135954999579,0.22,14000.0,4472.13595499958,1.5714285714285714,29.00740740740741,-1.3796296296296295,6.64346656580538,0.4444444444444444,241.47407407407405,7.1,0.0,4,0.5185185185185185,0.18518518518518517,269875.23076923075,79034.26666666666,137193.5923761286,60.808176,3.7608180046078847,7.568402777777778,91,0.006552169312169313,136.97942726944444
user_0139,18,0,0.0,0,1,4,1,0.0,0.35294117647058826,0.0,18.28888888888889,15.824239103662347,9.944444444444445,0.5437424058323207,4,5760.91,1440.2275,762.1002357752883,0.5,0,0.0,0.0,5760.91,1,68,0.2895588235294118,0.09745940065015024,0.47,28955.882352941175,9745.940065015024,1.623158963941087,31.008823529411764,-1.0670588235294123,13.808570980588526,0.5,556.7720588235294,3.1,0.029411764705882353,7,0.23529411764705882,0.058823529411764705,113787.83582089552,69447.03636363636,117976.19617012978,22.27394,3.626353399640298,5.8018171296296295,111,0.002925804977145759,-1.0
user_0140,16,0,0.0,0,1,3,1,0.0,0.2,0.0,17.7875,15.837016567207346,13.6875,0.769501054111033,2,1485.1399999999999,742.5699999999999,315.2,0.5,1,513.77,513.77,971.3699999999999,1,51,0.48450980392156867,0.16707769386197568,0.74,48450.98039215686,16707.769386197568,1.5273168757588023,33.588235294117645,5.068039215686275,20.556299165244,0.5294117647058824,427.3039215686275,10.6,0.0,8,0.37254901960784315,0.21568627450980393,144056.46,80079.73913043478,137165.0748217767,24.082462,3.524898802450656,9.916608796296297,93,0.0006010279239174423,-1.0
user_0141,17,0,0.0,0,2,1,1,0.125,0.0,0.0,14.288235294117648,12.981655942269468,9.823529411764707,0.6875257307533965,3,2891.05,963.6833333333334,453.4592269310317,0.6666666666666666,2,644.3199999999999,355.05,2246.7300000000005,1,72,0.18416666666666667,0.07152602478973805,0.35,18416.666666666668,7152.602478973805,1.9004524886877827,36.366666666666674,-1.6765277777777776,8.990325689274465,0.4166666666666667,403.65277777777777,1.3,0.027777777777777776,8,0.3194444444444444,0.1111111111111111,103857.04225352113,65837.94642857143,136483.36299466377,16.0,3.7668120206472544,11.839513888888888,113,0.0021802790346907995,368.4380854261111
user_0142,19,0,0.0,0,2,3,1,0.1111111111111111,0.2777777777777778,0.0,15.54736842105263,10.47696060893177,10.157894736842104,0.6533513879485444,2,15211.71,7605.855,7394.145,0.5,1,933.8,933.8,14277.91,2,85,0.23576470588235293,0.07449242315340826,0.37,23576.470588235294,7449.242315340827,1.5693612774451098,36.24588235294117,0.43952941176470606,12.357848652089833,0.47058823529411764,366.4729411764705,3.4,0.011764705882352941,8,0.2823529411764706,0.058823529411764705,88774.59523809524,59158.59842519685,117102.28400230325,53.997944,3.743978448064211,8.561215277777778,128,0.00759067365269461,-1.0
user_0143,18,0,0.0,0,2,1,1,0.11764705882352941,0.0,0.0,13.922222222222224,10.850015645434473,11.444444444444445,0.8220271348762968,2,1208.71,604.355,19.625,1.0,2,3092.12,1631.34,-1883.4099999999999,1,23,0.29347826086956524,0.0919171978823367,0.44,29347.82608695652,9191.71978823367,1.4992592592592593,32.32608695652174,4.459130434782609,16.74645891525662,0.6086956521739131,317.4391304347826,6.9,0.0,7,0.30434782608695654,0.21739130434782608,341654.6818181818,117959.09375,211031.59321478446,6.024258,3.507381284760691,11.00488425925926,65,0.0017906814814814816,484.8649307947222
user_0144,13,0,0.0,0,3,1,1,0.3333333333333333,0.0,0.0,16.653846153846153,11.747445901433238,8.384615384615385,0.5034642032332564,0,0.0,0.0,0.0,0.0,1,388.24,388.24,-388.24,1,23,0.3052173913043478,0.10561906799261905,0.46,30521.739130434784,10561.906799261908,1.507122507122507,39.547826086956526,-4.382173913043478,19.366854687622702,0.34782608695652173,324.74782608695654,17.1,0.0,6,0.30434782608695654,0.043478260869565216,279852.2727272727,145234.39215686274,228291.76873028587,71.700603,3.580958960284081,12.089409722222221,52,0.0,-1.0
user_0145,22,0,0.0,0,1,2,1,0.0,0.09523809523809523,0.0,21.940909090909088,23.146012008569134,8.863636363636363,0.4039776258545681,3,3608.64,1202.8799999999999,1533.0443957041816,0.6666666666666666,1,536.39,536.39,3072.25,0,45,0.19733333333333336,0.07379852452605148,0.32,19733.333333333332,7379.852452605149,1.6216216216216217,41.62444444444444,2.3471111111111105,7.729382790429495,0.6444444444444445,410.2644444444444,3.8,0.022222222222222223,8,0.3111111111111111,0.06666666666666667,159980.97727272726,76286.63829787234,130257.10288297173,15.315147,3.7662684384917706,7.048032407407407,95,0.004063783783783784,-1.0
user_0146,29,0,0.0,0,2,4,1,0.07142857142857142,0.17857142857142858,0.0,18.33448275862069,13.632599768811499,10.03448275862069,0.5473011096482979,4,1621.48,405.37,156.03541601187857,1.0,3,1487.95,805.13,133.52999999999997,1,55,0.182,0.06852736679604726,0.3,18200.0,6852.736679604725,1.6483516483516483,34.480000000000004,0.24054545454545453,9.575277905899474,0.45454545454545453,540.5109090909091,5.7,0.0,7,0.34545454545454546,0.01818181818181818,121544.51851851853,61358.68032786885,97005.52758079286,70.478247,3.672964571528373,5.637905092592592,123,0.0016198601398601398,482.6608753377778
user_0147,21,0,0.0,0,1,3,1,0.0,0.2,0.0,22.55714285714286,20.188128794360487,9.142857142857142,0.4053198226725775,2,5449.12,2724.56,2474.3399999999997,0.5,1,396.38,396.38,5052.74,1,34,0.17970588235294122,0.05787843721810126,0.28,17970.58823529412,5787.843721810125,1.55810147299509,35.4264705882353,-1.166764705882353,8.123878282963217,0.4411764705882353,1046.3088235294117,17.7,0.0,5,0.3235294117647059,0.17647058823529413,217987.75757575757,93791.53086419753,189684.28586998797,70.303895,3.714982964086137,12.782719907407408,82,0.00891836333878887,-1.0
user_0148,19,0,0.0,0,2,1,1,0.1111111111111111,0.0,0.0,18.794736842105262,15.981024065869676,8.947368421052632,0.47605712685522267,1,1114.46,1114.46,0.0,0.0,0,0.0,0.0,1114.46,0,36,0.08194444444444443,0.02865692125477664,0.13,8194.444444444445,2865.692125477664,1.5864406779661016,36.91388888888889,0.28527777777777785,4.023482105859654,0.5555555555555556,386.2111111111111,16.7,0.0,7,0.3888888888888889,0.05555555555555555,212845.45714285714,94298.62025316455,160342.77405954205,97.335643,3.6524890218600166,8.47193287037037,80,0.0037778305084745765,-1.0
user_0149,16,0,0.0,0,2,1,1,0.13333333333333333,0.0,0.0,20.168750000000003,15.155597924117016,11.1875,0.5546947629377129,1,248.63,248.63,0.0,1.0,1,805.16,805.16,-556.53,1,22,0.34227272727272723,0.11661638034722761,0.59,34227.27272727273,11661.638034722762,1.7237715803452855,29.231818181818184,-4.2218181818181835,20.571662026010358,0.5,381.15,6.8,0.0,5,0.3181818181818182,0.18181818181818182,264919.28571428574,107254.70689655172,226415.42787020686,0.743137,3.5444185243075808,14.292349537037037,59,0.0003301859229747676,1653.0457459747222
user_0150,25,0,0.0,0,2,3,1,0.08333333333333333,0.25,0.0,13.096000000000002,19.980379976366816,10.64,0.8124618204031765,5,7068.12,1413.624,467.255631559428,0.2,2,918.07,844.7,6150.05,1,59,0.4930508474576271,0.16901764261825145,0.74,49305.08474576271,16901.764261825145,1.5008594018563082,34.671186440677964,-0.9781355932203392,28.47576242485054,0.4745762711864407,330.77966101694915,1.5,0.01694915254237288,7,0.3220338983050847,0.1864406779661017,130312.03448275862,65694.77586206897,112286.982902923,35.043319,3.6819601645979976,7.3852314814814815,117,0.0024297421794431074,-1.0
user_0151,12,0,0.0,0,1,1,1,0.0,0.0,0.0,17.775000000000002,13.98863377889349,9.583333333333334,0.5391467416783872,1,360.34,360.34,0.0,1.0,0,0.0,0.0,360.34,2,60,0.39766666666666667,0.1551490322954746,0.65,39766.666666666664,15514.90322954746,1.6345347862531434,31.470000000000002,-4.189833333333333,22.731313020564585,0.4166666666666667,679.7316666666667,5.4,0.0,7,0.38333333333333336,0.16666666666666666,118844.01694915254,79679.51136363637,158981.89466482445,8.327309,3.7073425182904787,10.044085648148148,89,0.00015102263202011734,-1.0
user_0152,21,0,0.0,0,3,1,1,0.2,0.0,0.0,13.442857142857143,11.543770590919689,10.428571428571429,0.7757704569606801,3,5197.87,1732.6233333333332,403.09172374976345,0.0,1,946.86,946.86,4251.01,2,27,0.6588888888888889,0.1989664653176199,0.97,65888.88888888889,19896.64653176199,1.4721753794266441,33.870370370370374,-3.2962962962962954,41.27418277883109,0.5185185185185185,536.9333333333334,1.7,0.07407407407407407,5,0.37037037037037035,0.037037037037037035,223524.57692307694,92184.11538461539,144961.96161957248,9.487929,3.563171165207641,7.5624768518518515,79,0.002921793142214727,501.37312129361106
user_0153,22,0,0.0,0,2,2,1,0.09523809523809523,0.047619047619047616,0.0,13.922727272727276,13.805003434795328,8.909090909090908,0.6398955272608552,3,4603.93,1534.6433333333334,1150.630187631495,0.6666666666666666,2,753.75,471.05,3850.1800000000003,0,63,0.3590476190476191,0.12167761575931191,0.56,35904.76190476191,12167.761575931192,1.559681697612732,33.009523809523806,1.7658730158730163,22.072208959794384,0.5079365079365079,684.9650793650795,8.9,0.0,8,0.31746031746031744,0.047619047619047616,114282.53225806452,62830.36842105263,92176.61139017287,27.886936,3.683529080335207,4.738391203703704,115,0.0020353359858532273,-1.0
user_0154,25,0,0.0,0,3,2,1,0.16666666666666666,0.08333333333333333,0.0,19.416,18.67164009935924,10.16,0.5232797692624639,8,7486.0199999999995,935.7525,611.9911183944992,0.5,2,905.01,804.59,6581.009999999999,2,51,0.40882352941176475,0.15096613123379732,0.66,40882.35294117647,15096.613123379731,1.614388489208633,32.745098039215684,0.47705882352941215,17.97950361308705,0.49019607843137253,392.4745098039214,7.1,0.0,7,0.23529411764705882,0.09803921568627451,121335.06,55902.15517241379,95985.12689389552,0.047015,3.691660203736582,4.671192129629629,117,0.00359041726618705,576.2772094527777
user_0155,23,0,0.0,0,1,2,1,0.0,0.09090909090909091,0.0,18.708695652173912,12.622613008733255,11.130434782608695,0.5949337671392052,3,5407.09,1802.3633333333335,1407.3008575362348,0.3333333333333333,2,2372.15,1302.91,3034.94,2,49,0.5148979591836734,0.18596820497370295,0.85,51489.795918367345,18596.820497370296,1.6508125247720968,37.916326530612245,-0.4851020408163262,26.89903921525588,0.5714285714285714,624.0040816326531,11.2,0.0,8,0.2857142857142857,0.14285714285714285,148379.60416666666,69379.6168224299,112713.84985210797,14.538306,3.652686919285678,6.918946759259259,108,0.002143119302417757,0.020789884166666665
user_0156,28,0,0.0,0,2,3,1,0.07407407407407407,0.1111111111111111,0.0,20.360714285714284,16.560610308062632,10.964285714285714,0.5385020171899667,3,10530.43,3510.1433333333334,3607.56650896726,0.3333333333333333,1,206.39,206.39,10324.04,3,41,0.09463414634146342,0.026695899107340736,0.13,9463.414634146342,2669.5899107340733,1.3737113402061856,39.57073170731707,-0.6258536585365855,4.682791004127803,0.5365853658536586,636.2609756097561,6.7,0.0,7,0.2926829268292683,0.024390243902439025,175277.625,65273.963302752294,103692.95680489636,67.185344,3.7370869991970417,5.249293981481482,110,0.02714028350515464,682.9233907233333
user_0157,27,0,0.0,0,1,2,1,0.0,0.07692307692307693,0.0,17.125925925925927,13.182047067257875,9.962962962962964,0.5817474048442907,4,5138.92,1284.73,964.8937620018072,0.5,2,2128.76,1386.68,3010.16,2,56,0.64,0.1954116534030514,0.98,64000.0,19541.16534030514,1.53125,35.778571428571425,1.962142857142857,32.40092655830593,0.5,232.02857142857144,6.5,0.0,7,0.30357142857142855,0.14285714285714285,127583.4,61279.11382113821,115996.02433441092,3.0,3.7018124600776936,6.73957175925926,124,0.0014338504464285714,-1.0
user_0158,17,0,0.0,0,4,2,1,0.25,0.125,0.0,21.811764705882357,23.66598160062471,8.294117647058824,0.3802588996763754,1,439.74,439.74,0.0,1.0,1,1637.28,1637.28,-1197.54,1,61,0.015245901639344264,0.004993949577615678,0.02,1524.5901639344263,499.3949577615677,1.3118279569892473,34.854098360655726,0.0680327868852459,0.8981160969023905,0.5737704918032787,228.2606557377049,3.9,0.01639344262295082,7,0.39344262295081966,0.18032786885245902,127236.88333333333,73405.89423076923,118888.82666569517,5.014387,3.6991115744524086,6.115277777777778,105,0.004728387096774193,198.8830693772222
user_0159,22,0,0.0,0,2,3,1,0.09523809523809523,0.19047619047619047,0.0,17.54090909090909,15.17389082634765,9.227272727272727,0.5260430163254729,4,3933.63,983.4075,179.19642119403503,0.5,2,5145.7,4905.21,-1212.0699999999997,0,66,0.025,0.009414688716912718,0.04,2500.0,941.4688716912718,1.6,36.233333333333334,0.01318181818181817,1.177146214098483,0.5303030303030303,618.4818181818181,6.0,0.0,7,0.30303030303030304,0.15151515151515152,110210.2,60709.00847457627,100470.02165331942,26.989166,3.7414291420316514,5.704178240740741,119,0.02384018181818182,-1.0
user_0160,12,0,0.0,0,1,1,1,0.0,0.0,0.0,19.191666666666666,14.135856201714688,10.25,0.534085974815458,2,1250.15,625.075,213.165,1.0,0,0.0,0.0,1250.15,1,33,0.38757575757575763,0.11260093931010072,0.59,38757.57575757576,11260.093931010073,1.5222830336200155,37.709090909090904,5.281212121212121,22.449160577891867,0.5757575757575758,256.9848484848485,0.8,0.030303030303030304,5,0.5151515151515151,0.2727272727272727,175123.28125,126007.40677966102,217463.25983332304,25.0,3.5583928385987753,10.762951388888888,60,0.0009774433150899142,-1.0
user_0161,13,0,0.0,0,2,2,1,0.08333333333333333,0.16666666666666666,0.0,19.992307692307694,11.588552809260428,10.384615384615385,0.5194305502116199,2,190.95999999999998,95.47999999999999,3.6199999999999974,1.0,0,0.0,0.0,190.95999999999998,0,72,0.036805555555555564,0.013624568177549383,0.06,3680.5555555555557,1362.4568177549384,1.6301886792452829,35.31944444444444,-0.23152777777777775,1.776395116616657,0.4583333333333333,379.0138888888889,5.2,0.0,8,0.3611111111111111,0.1111111111111111,98010.26760563381,69587.29,120563.09640997606,74.0,3.6782256763538195,6.954513888888889,101,0.0007206037735849056,-1.0
user_0162,19,0,0.0,0,3,3,1,0.2222222222222222,0.2222222222222222,0.0,16.73157894736842,13.723780844389054,9.473684210526315,0.566215791129286,4,1272.87,318.2175,70.21295620289749,1.0,2,652.59,406.98,620.2799999999999,1,56,0.2792857142857143,0.09591397080675144,0.43,27928.571428571428,9591.397080675146,1.5396419437340154,38.04285714285714,-4.111071428571429,13.557112350372119,0.2857142857142857,254.95714285714286,12.1,0.0,7,0.32142857142857145,0.10714285714285714,129263.74545454545,70800.0,121872.42337262523,120.775248,3.6428434123442934,6.180625,104,0.0008138554987212276,381.89453120444443
user_0163,14,0,0.0,0,1,2,1,0.0,0.15384615384615385,0.0,15.642857142857142,10.554668180864962,8.857142857142858,0.5662100456621005,2,1709.6699999999998,854.8349999999999,461.7849999999999,0.5,1,85.55,85.55,1624.12,2,61,0.30098360655737705,0.10166974690719492,0.5,30098.360655737706,10166.974690719491,1.6612200435729847,38.08032786885245,0.8724590163934426,13.393246359699317,0.47540983606557374,388.4672131147541,10.0,0.0,8,0.3114754098360656,0.04918032786885246,124070.78333333334,78360.4947368421,136754.01818661537,18.984492,3.6675182672496374,8.082210648148148,96,0.0009311928104575163,-1.0
user_0164,28,0,0.0,0,4,3,1,0.2222222222222222,0.2222222222222222,0.0,16.232142857142858,16.626464566455248,10.178571428571429,0.6270627062706271,4,3147.4900000000002,786.8725000000001,414.5580108003583,0.5,1,1504.64,1504.64,1642.8500000000001,0,60,0.25166666666666665,0.09221653262234972,0.44,25166.666666666668,9221.65326223497,1.748344370860927,33.18333333333333,3.441666666666667,16.84096485425411,0.55,296.75333333333333,9.6,0.0,8,0.25,0.06666666666666667,118824.72881355933,61556.41803278688,107618.34965117996,34.316697,3.7337326386726275,8.167731481481482,123,0.002084430463576159,-1.0
user_0165,12,0,0.0,0,2,1,1,0.18181818181818182,0.0,0.0,10.791666666666666,7.143232033812768,10.583333333333334,0.9806949806949808,3,1918.4599999999998,639.4866666666666,632.3084220185237,0.6666666666666666,4,4471.81,3860.28,-2553.3500000000004,1,71,0.357605633802817,0.12173007299959045,0.53,35760.56338028169,12173.007299959043,1.4820795588814495,30.760563380281695,0.17239436619718287,16.287215107474676,0.4647887323943662,717.1802816901406,3.7,0.014084507042253521,8,0.28169014084507044,0.07042253521126761,107997.31428571428,73396.23300970874,146865.01877771245,2.464312,3.690490313286192,11.5384375,104,0.0007555966916108703,293.3762537419444
user_0166,12,0,0.0,0,1,2,1,0.0,0.18181818181818182,0.0,13.833333333333334,8.989283743559453,7.083333333333333,0.5120481927710843,1,1665.84,1665.84,0.0,0.0,1,274.27,274.27,1391.57,0,69,0.557391304347826,0.20639523203902654,0.93,55739.13043478261,20639.523203902652,1.6684867394695788,36.43478260869565,-5.018985507246377,27.01390753704617,0.463768115942029,481.4246376811596,3.9,0.014492753623188406,8,0.2608695652173913,0.043478260869565216,110781.10294117648,78787.48453608247,133659.25494974773,13.546184,3.7227384787536884,9.586493055555556,98,0.0004331357254290171,-1.0
user_0167,19,0,0.0,0,2,4,1,0.05555555555555555,0.3888888888888889,0.0,12.821052631578947,6.310190500700011,9.894736842105264,0.7717569786535304,3,2382.9700000000003,794.3233333333334,213.61714683569355,0.6666666666666666,2,5466.2699999999995,4536.4,-3083.2999999999993,2,36,0.35638888888888887,0.12710784523776514,0.64,35638.88888888889,12710.784523776514,1.7957911145752143,33.541666666666664,-3.0405555555555552,18.5100294051697,0.4166666666666667,329.72777777777776,2.9,0.027777777777777776,6,0.5277777777777778,0.16666666666666666,193340.9714285714,86132.1125,174012.96735544098,24.363991,3.620422135110525,13.970416666666667,81,0.0018573421667965708,574.7967692980556
user_0168,29,0,0.0,0,3,4,1,0.14285714285714285,0.21428571428571427,0.0,21.57241379310345,16.153272254203806,9.931034482758621,0.46035805626598464,3,3579.5299999999997,1193.1766666666665,1404.0365078428536,0.6666666666666666,1,157.79,157.79,3421.74,2,72,0.5594444444444444,0.19741305321646518,0.91,55944.444444444445,19741.30532164652,1.6266137040714994,36.21805555555555,-7.751527777777778,29.45636601916102,0.4027777777777778,482.21111111111105,10.2,0.0,7,0.4444444444444444,0.027777777777777776,95277.43661971831,55104.934782608696,93318.44922472161,3.552937,3.7574029366336608,5.938263888888889,139,0.0008886618669314796,645.2492104425
user_0169,29,0,0.0,0,3,4,1,0.07142857142857142,0.17857142857142858,0.0,12.72758620689655,9.504840746792064,10.482758620689655,0.823625033866161,2,1192.67,596.335,334.795,1.0,4,2317.06,837.7,-1124.3899999999999,2,41,0.16219512195121952,0.060385436587097684,0.27,16219.512195121952,6038.543658709768,1.6646616541353383,36.58048780487805,-1.1524390243902438,7.403530067865881,0.4634146341463415,350.34390243902436,5.5,0.0,5,0.34146341463414637,0.024390243902439025,173726.85,71241.57943925234,116788.0334190829,26.142234,3.6878922128939258,5.313460648148149,108,0.0017934887218045113,74.33053208472222
user_0170,18,0,0.0,0,1,3,1,0.0,0.29411764705882354,0.0,11.177777777777779,6.565359900057571,11.166666666666666,0.9990059642147116,1,306.72,306.72,0.0,1.0,1,136.91,136.91,169.81000000000003,1,55,0.5485454545454547,0.20063008187225095,0.83,54854.545454545456,20063.008187225096,1.5130924759695061,35.412727272727274,-2.6554545454545457,34.02604525510538,0.4,476.94000000000005,1.7,0.03636363636363636,6,0.45454545454545453,0.09090909090909091,134404.33333333334,78766.125,142653.33676904114,78.299383,3.7058073615845215,8.095891203703705,97,0.00010166390454093471,1605.1122522727778
